Token Name,Buy or Sell,Timestamp,SOL Balance,Token Balance,Description,Signature,USD Balance
SURE,Buy,Tue  13 Aug 2024 01:20:54 GMT,1.511587248,1989637.619076,8h4AsaX7sNCvXPZoHHEWXYgPoxnDAoSUc5BskYfXzg3D swapped 1989637.619076 SURE for 1.511587248 SOL,37wS6BXdNSLGrDUykthkaMbUft18CRRyQHfwzsHKb74HZN28g8zHJuguix8wRcMJQS9VjCrh2pr9FAYbW9tfNJ3c,209.29742331669914
GIKO,Sell,Sat  17 Aug 2024 21:33:33 GMT,0.54,209.076340908,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr swapped 0.54 SOL for 209.076340908 GIKO,Ew6H85qWn8rD1QDN9mBWytXBpNf5PswBsHXEcv6TEAFdFju1tNzaQ8B3VFZGUF6ffDhNYgr854U2Pd2pmcaVMie,74.76949064009142
Yeah,Buy,Tue  13 Aug 2024 01:19:48 GMT,9.49000043,1056521.459527,8h4AsaX7sNCvXPZoHHEWXYgPoxnDAoSUc5BskYfXzg3D swapped 1056521.459527 Yeah for 9.49000043 SOL,63p6RKaxvZwQPScAT8eqrRGCHLybFWXrFSriwvUhoMf6M27Eftwk8BBZxxUMzbQCcYoUipULdgMjXmGPFFt8SEeW,1314.0046265284232
SB,Sell,Sat  17 Aug 2024 21:33:21 GMT,2.219476645,3.797478873,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr swapped 2.219476645 SOL for 3.797478873 SB,4Ji6dWFZLGeVnif8L5o6zy21mQxUVQZ9j8mPsUDgJsV5QP6ko3ZdMLYJCAM3NktygkMJQBTYkwoQf9GRtN9E9RuL,307.31321895227586
SURE,Sell,Tue  13 Aug 2024 01:16:46 GMT,2,1989637.619076,8h4AsaX7sNCvXPZoHHEWXYgPoxnDAoSUc5BskYfXzg3D swapped 2 SOL for 1989637.619076 SURE,vraFfygDcACCcHGriS3ze2NizTmYaKpToxSrmn2RTvErpQDpGZVR3TTpWvuEmid7ByHwW7ZiuVEZwzJBPwXxPKc,276.92403940774597
aura,Sell,Sat  17 Aug 2024 21:32:37 GMT,0.105591671,993.459756,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr swapped 0.105591671 SOL for 993.459756 aura,5MeYLkTLE6e5z2rwkjPyLM2hFZ55EXzrxMpV6Nm5ii7PqvbzXaK6HJdcHBi6XHawdNC2bSocsvayR14bYFgJz5vP,14.620436030566873
Yeah,Sell,Tue  13 Aug 2024 01:13:59 GMT,10,1056521.459527,8h4AsaX7sNCvXPZoHHEWXYgPoxnDAoSUc5BskYfXzg3D swapped 10 SOL for 1056521.459527 Yeah,3HYavoEWJPjdHvn36UNkwi7QkTPy5fzp3spMuewT8g4PfyB3Q2ugWk3hwy8PQFCp3GWoqt1U15FGeE2UkkNy1dPS,1384.6201970387299
Klewi,Sell,Sat  17 Aug 2024 21:32:34 GMT,0.058333333,2024528.037389,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr swapped 0.058333333 SOL for 2024528.037389 Klewi,5JdV17PeD1hiaxLxEnKYqdiCrywNd5vk8EdhemVYPBbAFzsviTzDw66btNy67wNSQAQEKDbThEAv2HfmuVw37tzT,8.076951103238585
RDT,Buy,Tue  13 Aug 2024 01:00:53 GMT,3.330239958,355359.75024,8h4AsaX7sNCvXPZoHHEWXYgPoxnDAoSUc5BskYfXzg3D swapped 355359.75024 RDT for 3.330239958 SOL,21Usr3g6Uk1CKkcdxbFgZHyrxvYQNXp6YjzoRvCSYQiTsGYAb9Bd9Pr9r5SX53iE4LST7g5yz6etm8iiDxntcU4D,461.11175068322115
Bazinga,Buy,Sat  17 Aug 2024 21:32:34 GMT,0.201357604,5119.562205,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr swapped 5119.562205 Bazinga for 0.201357604 SOL,32WYcDVn5WDo9Ewoxao4DvaFzhJJfhjMU51pinfrbY6kgRiPKRAhnBiQxKY52RPQzVuBAsAkhXyW2VnqNgDKHMuM,27.88038053257265
RDT,Buy,Tue  13 Aug 2024 00:52:01 GMT,3.395244289,250842.17664,8h4AsaX7sNCvXPZoHHEWXYgPoxnDAoSUc5BskYfXzg3D swapped 250842.17664 RDT for 3.395244289 SOL,3XoR5DqHjJmBjeGDSqrH7h9yMLxMbAN7wnWoDS871b3WH9Zm2AjD7GDGQVNkQQn7PYDr7pTzQEjeCsZ4mT4n6UUh,470.1123816429802
meme,Sell,Sat  17 Aug 2024 21:32:17 GMT,0.041,15570.024716,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr swapped 0.041 SOL for 15570.024716 meme,4dkHgH81oX6VSXV53dXXLQyt4sMDcDTuzTNDW1A6iGHCcwVHF87fRUGjpjfdXpsZcLBq96JgGgduHiKhgwGFyErN,5.676942807858793
RDT,Buy,Tue  13 Aug 2024 00:45:48 GMT,7.572986855,557427.059199,8h4AsaX7sNCvXPZoHHEWXYgPoxnDAoSUc5BskYfXzg3D swapped 557427.059199 RDT for 7.572986855 SOL,545JDyC6z7zrYcWic8CkG6SpcJ2gKH4uGRYvFaJMtY7WYKvoY1JvV5G8VHvthjvthGKMxxDzjduFTDnppcUGmrKc,1048.571055134181
BigT,Sell,Sat  17 Aug 2024 21:31:52 GMT,0.1,957.577941985,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr swapped 0.1 SOL for 957.577941985 BigT,2qMiAbCpj5tdXz8CMknGpZuuzzNFLTBKDCmnSdbDQEVU2Nn4BuznDYuABJd8f4CkfjuEsy8Y3akjq6yxJWknMKcA,13.846201970387298
APPIE,Buy,Mon  12 Aug 2024 23:50:41 GMT,8.966148548,2591815.403188,8h4AsaX7sNCvXPZoHHEWXYgPoxnDAoSUc5BskYfXzg3D swapped 2591815.403188 APPIE for 8.966148548 SOL,2iTgJkTcSmW1DJWWoYCpfBE66sE5r3ZC8dXRJYrMLqC7jGxWppH2YTFU5FcDcU8NXPxWfBTxq6HZxts8W36Q5bY5,1241.4710369210281
Klewi,Sell,Sat  17 Aug 2024 21:31:43 GMT,0.022222222,700098.250971,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr swapped 0.022222222 SOL for 700098.250971 Klewi,3CQ8zbLTHZuL9kkVxBxLbdDJhEBX4L81Cgoa859abTASJYdX5WeWEZdh7ycHDK2Hbi5kqgvTq43FJLetZxaoSpw1,3.07693374042784
APPIE,Sell,Mon  12 Aug 2024 23:46:11 GMT,15,2591815.403188,8h4AsaX7sNCvXPZoHHEWXYgPoxnDAoSUc5BskYfXzg3D swapped 15 SOL for 2591815.403188 APPIE,3X6m4UzjEkq98mLtKbdaptXSjJxWXS2MwNBBBum6vjfvdNg9EGhRt9Zq8nw7AbvCF2XWnRkdj8WtWsasqpSCafGF,2076.9302955580947
WTS,Buy,Sat  17 Aug 2024 21:31:42 GMT,0.043460425,6953.198768,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr swapped 6953.198768 WTS for 0.043460425 SOL,2GDYQdjKtg8uNZDgfxwHgArkkHG25gc8TdU2UdAzrUh7aG8Vki9oTbG3MHXjoFcoora7jLGxSpbp9k57zKDnDAjA,6.017618222688694
RDT,Buy,Mon  12 Aug 2024 23:27:29 GMT,6.62443724,743236.078933,8h4AsaX7sNCvXPZoHHEWXYgPoxnDAoSUc5BskYfXzg3D swapped 743236.078933 RDT for 6.62443724 SOL,2PZwv7Y7RDAnNcZGeH75bjHkauCtaPBYiQiQweUo8cCTUKLLSKJZn34fPmdo4xd6f24VPTBQBx46eZjeX9mUfWfq,917.23295965195
KAMA,Buy,Sat  17 Aug 2024 21:31:22 GMT,0.069615421,821.502828803,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr swapped 821.502828803 KAMA for 0.069615421 SOL,oFFurkEMTP3K7PEPeDfgkRH1gU7WgtDYd9fEqM95u7xjkwonZFGTnaykt5r8pw2TaAGDhLZq9CfAgHhN6cQkX1E,9.639091794195412
RDT,Buy,Mon  12 Aug 2024 23:19:59 GMT,10.481741457,990981.438577,8h4AsaX7sNCvXPZoHHEWXYgPoxnDAoSUc5BskYfXzg3D swapped 990981.438577 RDT for 10.481741457 SOL,4hzkXbJqKWkqeuzh5BheBkri3KE8a4dC24cico9HmXzdtEBbz99SwNLCnv8UT5Pf1xp3bCsC8mDUxGGeJjrHBnRL,1451.3230921500362
meme,Sell,Sat  17 Aug 2024 21:31:11 GMT,0.041,15547.316078,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr swapped 0.041 SOL for 15547.316078 meme,3TpWxiPCsnrkAnys8K7kTP4GFHNbVrfAsgvXnbsq7ERMyM1CD3GSSizQFHKHyRKBRBnt1oYqQHZSsUgd28sTKWP,5.676942807858793
shleep,Buy,Mon  12 Aug 2024 22:41:00 GMT,0.466636931,11518715.401239,8h4AsaX7sNCvXPZoHHEWXYgPoxnDAoSUc5BskYfXzg3D swapped 11518715.401239 shleep for 0.466636931 SOL,MxjNgUGvF1YCDupQDKXLsGFSrZHZy4xT1eAHFVR4BWmZ22KvkQgf5xaiq96TyVhWdkDoeJeAkm5acdmgBQuooWj,64.61149193467682
JUP,Sell,Sat  17 Aug 2024 21:30:45 GMT,0.020833333,3.886496,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr swapped 0.020833333 SOL for 3.886496 JUP,34L6rHZXwpAgNri5oXd4NSuK218gr81mi5CdhQ6HCqCftcT7YLDmj65crBqXsqaeRKyFZHXd23nAwZzSn4H2FsLz,2.8846253643433473
shleep,Sell,Mon  12 Aug 2024 22:34:08 GMT,1,11518715.401239,8h4AsaX7sNCvXPZoHHEWXYgPoxnDAoSUc5BskYfXzg3D swapped 1 SOL for 11518715.401239 shleep,3sNh1vzKKv4iH5WWYdtK1fuLLNmbaU2PjY2eswxFCTEHuhUUp3VizFY6MefUqJerPBjuaU4anN7RFSbZ1hGHUU3w,138.46201970387298
CATDOG,Buy,Sat  17 Aug 2024 21:30:38 GMT,0.025675761,6901.76938341,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr swapped 6901.76938341 CATDOG for 0.025675761 SOL,5X1rRNkhvfUHmqebBeehKFVC4otkT1S7iUMrCHMyHbGUYYncdQmrDbkcupoe5XThSqLEDsQgx27g2u7L43CnX7u9,3.5551177254939335
NICK,Sell,Thu  15 Aug 2024 22:16:50 GMT,0.66,526008.614681,j1oAbxxiDUWvoHxEDhWE7THLjEkDQW2cSHYn2vttxTF swapped 0.66 SOL for 526008.614681 NICK,D6hnntnoi72FrqussGEy888q8GC5Y73Up5H515QeTHbGywBQoNeCK81nsdDMf6wHfpoPboqi1PukfR4iyFXtwFj,91.38493300455617
RDT,Sell,Mon  12 Aug 2024 20:31:38 GMT,5,3963925.754309,8h4AsaX7sNCvXPZoHHEWXYgPoxnDAoSUc5BskYfXzg3D swapped 5 SOL for 3963925.754309 RDT,3wZpDQsofVmL8VLxZ3vRKkKjUVFfdTowHpeKgTP22CYfAAUS692visnKi2aswisgcRBW3RVTzEcyEDYp6rCT59vB,692.3100985193649
Bazinga,Buy,Sat  17 Aug 2024 21:30:36 GMT,0.201589859,5119.562205,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr swapped 5119.562205 Bazinga for 0.201589859 SOL,5FpxU78BV7NpUcUDfXQacLFrCv2fvPDeHHDAvTazLbMxqXTs3ksZ6LXuNe2eXUkJ6LwLScu23SW8a1z5pmmv7hd3,27.912539028958978
USDC,Buy,Thu  15 Aug 2024 22:16:18 GMT,0.353750745,50,j1oAbxxiDUWvoHxEDhWE7THLjEkDQW2cSHYn2vttxTF swapped 50 USDC for 0.353750745 SOL,jrjHAnoRpk4ZDCupfLe1jzcoqR2UPAj5fgMthjREWzzpmy5xgag83UWsgHjndk2Yb64FHSfH9dqdS8aVbwLfaXq,48.98104262444974
COCKE,Sell,Mon  12 Aug 2024 20:09:24 GMT,2,4638245.913381,8h4AsaX7sNCvXPZoHHEWXYgPoxnDAoSUc5BskYfXzg3D swapped 2 SOL for 4638245.913381 COCKE,5N7HPcgzo9KVi5kbNF5SmQMZZPabokPxQLFSBJ5DxrTtZiA9mGoucCRNTDuXgRJ2eNwreL4N1RfRje3k61aTGF9m,276.92403940774597
SKBDI,Sell,Sat  17 Aug 2024 21:30:35 GMT,0.033333333,112.081563058,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr swapped 0.033333333 SOL for 112.081563058 SKBDI,3TECMVtzUyeCNZ9FinLkYqV825kfVT9W3nmcPVW8Wrk1Vm75GYsWChqMKkyDLeB6NGDH1jNo1Kx5ffzaTSMnfq8t,4.6154006106417595
SIGMA,Buy,Thu  15 Aug 2024 22:03:03 GMT,1.982227309,25685.417255,j1oAbxxiDUWvoHxEDhWE7THLjEkDQW2cSHYn2vttxTF swapped 25685.417255 SIGMA for 1.982227309 SOL,2qmNXViwY7ToGjxdeoCjbF5Zvsbe6VpNbdrESn2dTwtzmPaJoPYNcsF1v8iVXFmTWsKowwhSCc5qXGR5yqqUhm9L,274.4631967163131
SCF,Sell,Sat  17 Aug 2024 21:30:35 GMT,0.05,254.651946,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr swapped 0.05 SOL for 254.651946 SCF,3o8mAm2x3mKhYKDGirdhLnAQgRuBLmrDAJocYUqXTLn8DiTDZtcNQ2gMtxnGeSAWEwjYxy6pMTX8FDpXoSsj8mRn,6.923100985193649
SIGMA,Buy,Thu  15 Aug 2024 21:58:29 GMT,5.790957558,77381.247444,j1oAbxxiDUWvoHxEDhWE7THLjEkDQW2cSHYn2vttxTF swapped 77381.247444 SIGMA for 5.790957558 SOL,3S2WuiSTv4KUkFVNX2AdwkaTQ4x322AKew2wJLwZyfR8GDE9uGZSRZu1bujRud515jrMc5QHv59zGGvwd6q7D5qT,801.8276795000882
SIGMA,Buy,Thu  15 Aug 2024 21:58:08 GMT,7.284041439,96726.559305,j1oAbxxiDUWvoHxEDhWE7THLjEkDQW2cSHYn2vttxTF swapped 96726.559305 SIGMA for 7.284041439 SOL,4djVhoMH4mNLxfEqk4Wxsqc6amZxWuPqtdUrF9cmm5HxDywWa1tCSzXBM5JV4tQNeA8RYbqgubxfVHYct6sb997p,1008.5630892506454
USDC,Buy,Sat  17 Aug 2024 15:27:53 GMT,0.021272196,3,DCAKxn5PFNN1mBREPWGdk1RXg5aVH9rPErLfBFEi2Emb swapped 3 USDC for 0.021272196 SOL,4R3fEYfkBZSCHus1VnBJMApjwYC6xeCPEt7fPaD9XoUa2CqrdxC26Wh3X8tJJmt8VSRi71RBtqw1sNyTVwfQgdPx,2.945391221696648
MOTHER,Sell,Sat  17 Aug 2024 15:27:48 GMT,4.348841275,15597.703177,DCAKxn5PFNN1mBREPWGdk1RXg5aVH9rPErLfBFEi2Emb swapped 4.348841275 SOL for 15597.703177 MOTHER,35E9Zq43hdyQKyrfUp9Wd61vt5nZ3ME4Jmb8cCW9FfJEwM2as37kALqH95mbjmuzUpuEURak26KS6XYmz1MGhkbP,602.1493463080661
USDC,Buy,Sat  17 Aug 2024 15:27:46 GMT,4.514782482,636.573101,DCAKxn5PFNN1mBREPWGdk1RXg5aVH9rPErLfBFEi2Emb swapped 636.573101 USDC for 4.514782482 SOL,4E3pvgrSSaryafX8GahHDJdWQdt54bg8yPJNUL4399k1iCUoG8ZijcoBCwGRq9dQgAPuRf8NZDgEBrCuL6tbeFsm,625.1259009813846
EGG,Sell,Sat  17 Aug 2024 21:30:34 GMT,1,110059.473663232,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr swapped 1 SOL for 110059.473663232 EGG,32XhHHKnQ9SzWTD5KC2GfWuhnkDqzWD2CtXTnKe1owUxvMpnK5Sj2Sg3gzqgvMFFeDNWE5PSNcmP25FhnHQPtyqA,138.46201970387298
RIZO,Buy,Sat  17 Aug 2024 15:27:39 GMT,0.317395463,7500000,DCAKxn5PFNN1mBREPWGdk1RXg5aVH9rPErLfBFEi2Emb swapped 7500000 RIZO for 0.317395463 SOL,25LYvTcDy8MxTDBcfGaJgtpCJ1vJVUBGTpx98csHFCXQ2X36YsfjwWXgG8yZbkSxSxnH5G6C9v55jL8L8G68TwRc,43.947216851825885
BigT,Sell,Sat  17 Aug 2024 21:29:56 GMT,0.1,958.128088958,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr swapped 0.1 SOL for 958.128088958 BigT,4wgU9woZtJCij21s6gRy8a8upyufEVVve9Boai8R42GVUhB7Gk6dXJwnYzRGYKTVzL1XxeQSfLsaMV3EoztWTA3,13.846201970387298
BOOMER,Sell,Sat  17 Aug 2024 15:27:28 GMT,0.033333333,211302.704192,DCAKxn5PFNN1mBREPWGdk1RXg5aVH9rPErLfBFEi2Emb swapped 0.033333333 SOL for 211302.704192 BOOMER,3EZK2RjD3RXnPLoau9TzbLEYirGULbSmpUZai5PoFmQPVDrRWXobxwEgSQShrp3RfLqvFS1Gt9itwPbHs13mruJx,4.6154006106417595
JHH,Buy,Sat  17 Aug 2024 21:29:54 GMT,0.034185179,7137324.363,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr swapped 7137324.363 JHH for 0.034185179 SOL,4EoPd9uDBpCYipmpZeswoa9EXYrKBJ3bnHwcu7kZ7rjur5rVWP1BcFz3SQpjsgsa65ZXBspXDwbovwh3QLBvWjDN,4.733348928278425
BUTT,Buy,Sat  17 Aug 2024 15:27:02 GMT,0.095435585,1862.626101,DCAKxn5PFNN1mBREPWGdk1RXg5aVH9rPErLfBFEi2Emb swapped 1862.626101 BUTT for 0.095435585 SOL,5tgWc4cyXnrZfQX2fnkwsxbekYmX9qrU1uqTDjxi2WYaoL3PcN9JUwRqEvZSavnYzjYZ5mfEhNK5vwEMsREsiTMm,13.214203850720645
WTS,Buy,Sat  17 Aug 2024 21:29:52 GMT,0.034779863,5560.612288,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr swapped 5560.612288 WTS for 0.034779863 SOL,5FwtXFWDVcPhw7FZzxShXcY9f4HPXdoXomxajVeK64tAYkwyahxdBnh2MQz1AUxYcGDfZGeHCoLFwy7rUhsbZ7ZA,4.815690076004003
SNIBBU,Buy,Sat  17 Aug 2024 15:26:55 GMT,0.10971581,10416666.666666,DCAKxn5PFNN1mBREPWGdk1RXg5aVH9rPErLfBFEi2Emb swapped 10416666.666665999 SNIBBU for 0.10971581 SOL,2JkYVxeDo1fGogAkT53UTYE5EBdZMXsC11K2bTSxk76jUB89kgm3wY9cJqAMsxM72FNPs3kLCfNpiVcyHffmiSYV,15.191472646046384
Klewi,Sell,Sat  17 Aug 2024 21:29:29 GMT,0.058333333,327837.524122,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr swapped 0.058333333 SOL for 327837.524122 Klewi,5m2aBxxJw2vZx65tnVTyiZ8yXVsuxWnKAjXGXTDyGDp1ZPeEPAE26dJEqYWJMiGbJ5SdJnQtDbd3EjAEvGygfA5z,8.076951103238585
MOTHER,Sell,Sat  17 Aug 2024 15:26:53 GMT,4.348841275,15639.9,DCAKxn5PFNN1mBREPWGdk1RXg5aVH9rPErLfBFEi2Emb swapped 4.348841275 SOL for 15639.9 MOTHER,4ZBUw2KFAPdADM9EmbUD2djowwV9DhQ7W79QY2uXajDsttccwiLpC8GmYCyKX3UegBucMRDDKqXn4vhzXWjffDRM,602.1493463080661
BABY,Buy,Sat  17 Aug 2024 21:29:12 GMT,0.591338406,10000000,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr swapped 10000000 BABY for 0.591338406 SOL,4NjTNprFHFuNuqzJQbZQSa9Y3WBoGVuuSSgQgvGpv7ThncNyVh2RyBQRdd56xPzLFPBLhP5ksNnRATyApAB5nnZm,81.87791002322884
AKIRA,Sell,Sat  17 Aug 2024 15:26:01 GMT,0.033333333,58462.797,DCAKxn5PFNN1mBREPWGdk1RXg5aVH9rPErLfBFEi2Emb swapped 0.033333333 SOL for 58462.797 AKIRA,5HKVALLzLC3JEup4E1kitFWVL37Twg3jr19j6bDLuSCLyRmiuMZUH8YvXotsntcZR7A6ps7FJwopFzoqX5XwLkNX,4.6154006106417595
JUP,Sell,Sat  17 Aug 2024 21:28:42 GMT,0.022500293,4.198125,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr swapped 0.022500293 SOL for 4.198125 JUP,2b572CqwpYzVWXz7ka9vJYjA3thf65SDbSmyod2pE7NomwJ8Lo35RpY1Zh4JVvddz63NY4pzXNCKMHkrqgfJTf1G,3.1154360127089156
GINNAN,Buy,Sat  17 Aug 2024 15:25:56 GMT,0.310805045,12135416.666667,DCAKxn5PFNN1mBREPWGdk1RXg5aVH9rPErLfBFEi2Emb swapped 12135416.666666999 GINNAN for 0.310805045 SOL,2EJN1UYezXutZi1gwHCeAykPj7PvKVUXzbQrH7Yw455XzkaRNrZSqc7tCTwNeRJk1eEbdxjaVhLQN6t7hdcZqRi6,43.03469426485313
Bazinga,Buy,Sat  17 Aug 2024 21:28:38 GMT,0.20168809,5119.562205,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr swapped 5119.562205 Bazinga for 0.20168809 SOL,35FNvj7k4KgugMj379uEuAqFWRJj4Bs8UaExcU6R2FPNZSKPcq5s49E9c2mum8Z4EKwrPj1i2zKa49Trz4dTyZ2o,27.926140291616505
MOTHER,Sell,Sat  17 Aug 2024 15:25:44 GMT,4.348841275,15664.6,DCAKxn5PFNN1mBREPWGdk1RXg5aVH9rPErLfBFEi2Emb swapped 4.348841275 SOL for 15664.6 MOTHER,4UABjQrRkGbe2gNQZoqJBoSukDAmupLNvD2xPfubQLq4WrEwcG3A66FU8z3KyopPMeuXkkNZKkJvm7KD2PvMh8iX,602.1493463080661
Klewi,Sell,Sat  17 Aug 2024 21:28:34 GMT,0.022222222,159242.93601,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr swapped 0.022222222 SOL for 159242.93601 Klewi,29hyJVFEqsAfPhDsRPv8CQfee7nm4dNcdELqh17TNnBuXP4U4NisL5sEgQtbgKTo4QE5VGg6av5d4MLLP3ANdkTC,3.07693374042784
USDC,Buy,Sat  17 Aug 2024 15:25:43 GMT,4.513670363,636.573101,DCAKxn5PFNN1mBREPWGdk1RXg5aVH9rPErLfBFEi2Emb swapped 636.573101 USDC for 4.513670363 SOL,5iD8rWbzzZDBQgvSqAWsYK8aTSseCNZWFskmjDfQ1PpWformz1XXoE2tp5HnMfCJMiYRCjtqzjp1uMAESDMwnjpE,624.9719147384935
$INA,Sell,Sat  17 Aug 2024 21:28:34 GMT,0.116883116,7498.191886,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr swapped 0.116883116 SOL for 7498.191886 $INA,5AWvFpd4eLMJiosZRjVkwkSeDTaNFt5JvfSQTjFLxgEqsPQhzHeJjkwndyRsaEQSFnxYkft7kUXGCC4hMDz5kHKb,16.18387231064207
Bazinga,Buy,Sat  17 Aug 2024 15:25:24 GMT,0.173932002,5119.562205,DCAKxn5PFNN1mBREPWGdk1RXg5aVH9rPErLfBFEi2Emb swapped 5119.562205 Bazinga for 0.173932002 SOL,4TMxx7vjTaAXUb7rpTkLqU81d9t7jQRhnSVXpECQR5tbW2a4UnFKVthXzHJufKNkz2Y6ojP4tSHAEBrzMVhHqkoB,24.082976288058074
Knight,Sell,Sat  17 Aug 2024 21:28:15 GMT,0.1066,38019.64814,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr swapped 0.1066 SOL for 38019.64814 Knight,5i8CrvTw8CXzpi1kd5oGYoYupe2syZsUA3K5ceKuZW9fsKwwsmX4zRZnmYrRKW276jP8PB2tFsYuyh9aFfGbAwqg,14.76005130043286
KAMA,Buy,Sat  17 Aug 2024 15:25:18 GMT,0.069302016,821.502828803,DCAKxn5PFNN1mBREPWGdk1RXg5aVH9rPErLfBFEi2Emb swapped 821.502828803 KAMA for 0.069302016 SOL,7TMceFYXmp7ojFVUexfVw3BgAEdoDqsUgFwE9Z7BDjGYVhy9yXh8sDMMKYBYfhoeuagmvWF3L4oUgLvtCsRkZWw,9.59569710491012
boden,Buy,Sat  17 Aug 2024 21:28:11 GMT,1.924536263,43311.311329199,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr swapped 43311.311329199 boden for 1.924536263 SOL,2Qdhkf7aQZk6oZ8TyRndy9wCbsTEQNTiFZYttFkjUae4QRDuyQ9UPPEqqAWyjnvTTSg5eobrxUYvN3TENSi2FJJe,266.4751779683241
MOTHER,Sell,Sat  17 Aug 2024 15:24:48 GMT,4.348841275,15635.8,DCAKxn5PFNN1mBREPWGdk1RXg5aVH9rPErLfBFEi2Emb swapped 4.348841275 SOL for 15635.8 MOTHER,4N66FsUNseZLsv7Tfm6yzp6feBLvE7LbT3GjYjpNdyZiohwM9yPUUZX62D7uoAqDV77GMExU2uq52QnDA9o4Rxmb,602.1493463080661
KHAI,Sell,Sat  17 Aug 2024 21:28:08 GMT,0.28536494,131.20214924,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr swapped 0.28536494 SOL for 131.20214924 KHAI,48ptqUGPPcRvbMScWjyxTv9G8DR2YcjDADhTrbTqcQUiS7rtBhRh4PmBZxW5TUgo7zPgTedqDckpc8i5hkVqTSrU,39.512205945074534
tremp,Buy,Sat  17 Aug 2024 15:24:42 GMT,0.207998885,253.633987549,DCAKxn5PFNN1mBREPWGdk1RXg5aVH9rPErLfBFEi2Emb swapped 253.633987549 tremp for 0.207998885 SOL,29eb9PbhBhaxRHMFAWNJaigVDgX7hfNqLrMjmmDz8jwDkGMhGpEx96gszmXCnUVHfpMm9iCFE5NJkqUZU5wU3rXJ,28.79994571325361
PRAY,Sell,Sat  17 Aug 2024 21:27:53 GMT,0.022222222,8006.693031,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr swapped 0.022222222 SOL for 8006.693031 PRAY,EEE9pprCXQQxE8rEX2mEi31gz7rMM6BTSsRgQTFAJZ4JenJdBWtt6Cm7ioysBT9H7QrhyM6RG2Fbk6QwgcvjJ5x,3.07693374042784
BOOMER,Sell,Sat  17 Aug 2024 15:24:38 GMT,0.033333333,212744.409908,DCAKxn5PFNN1mBREPWGdk1RXg5aVH9rPErLfBFEi2Emb swapped 0.033333333 SOL for 212744.409908 BOOMER,5C8hfNvW8nfmE6zigmdQVA3D4b5ZzEPXYLchdPRiGHraNTQ9rfZS3839ye5mnicxoRyk73TyDpeGEpwCLDPHgHsU,4.6154006106417595
PRNT,Sell,Sat  17 Aug 2024 21:27:21 GMT,0.027,38973.0507596,DCAKuApAuZtVNYLk3KTAVW9GLWVvPbnb5CxxRRmVgcTr swapped 0.027 SOL for 38973.0507596 PRNT,2NLN7VTBwRNnnedZQAFYGxyStV7a2kmQQ6zZQ3i1fLwzJdXjDZVhrkrC2CRtZug6KHRJjLrXeBJ8KZzg4A47XUsx,3.7384745320045707
